query_date,year,code,code_name,source_date,stock_code,上市日期,剔除状态
2010-04-30,2010,2010-04-26,sh.600005,2010-04-30,600005,1999-08-03,
2010-04-30,2010,2010-04-26,sh.600006,2010-04-30,600006,1999-07-27,
2010-04-30,2010,2010-04-26,sh.600008,2010-04-30,600008,2000-04-27,
2010-04-30,2010,2010-04-26,sh.600009,2010-04-30,600009,1998-02-18,
2010-04-30,2010,2010-04-26,sh.600010,2010-04-30,600010,2001-03-09,剔除
2010-04-30,2010,2010-04-26,sh.600011,2010-04-30,600011,2001-12-06,剔除
2010-04-30,2010,2010-04-26,sh.600015,2010-04-30,600015,2003-09-12,剔除
2010-04-30,2010,2010-04-26,sh.600016,2010-04-30,600016,2000-12-19,剔除
2010-04-30,2010,2010-04-26,sh.600017,2010-04-30,600017,2006-10-17,剔除
2010-04-30,2010,2010-04-26,sh.600018,2010-04-30,600018,2006-10-26,剔除
2010-04-30,2010,2010-04-26,sh.600019,2010-04-30,600019,2000-12-12,剔除
2010-04-30,2010,2010-04-26,sh.600022,2010-04-30,600022,2004-06-29,剔除
2010-04-30,2010,2010-04-26,sh.600026,2010-04-30,600026,2002-05-23,剔除
2010-04-30,2010,2010-04-26,sh.600027,2010-04-30,600027,2005-02-03,剔除
2010-04-30,2010,2010-04-26,sh.600028,2010-04-30,600028,2001-08-08,剔除
2010-04-30,2010,2010-04-26,sh.600029,2010-04-30,600029,2003-07-25,剔除
2010-04-30,2010,2010-04-26,sh.600030,2010-04-30,600030,2003-01-06,剔除
2010-04-30,2010,2010-04-26,sh.600031,2010-04-30,600031,2003-07-03,剔除
2010-04-30,2010,2010-04-26,sh.600033,2010-04-30,600033,2001-02-09,剔除
2010-04-30,2010,2010-04-26,sh.600036,2010-04-30,600036,2002-04-09,剔除
2010-04-30,2010,2010-04-26,sh.600037,2010-04-30,600037,2001-02-08,剔除
2010-04-30,2010,2010-04-26,sh.600048,2010-04-30,600048,2006-07-31,剔除
2010-04-30,2010,2010-04-26,sh.600050,2010-04-30,600050,2002-10-09,剔除
2010-04-30,2010,2010-04-26,sh.600058,2010-04-30,600058,1997-05-28,
2010-04-30,2010,2010-04-26,sh.600062,2010-04-30,600062,1997-05-22,
2010-04-30,2010,2010-04-26,sh.600066,2010-04-30,600066,1997-05-08,
2010-04-30,2010,2010-04-26,sh.600068,2010-04-30,600068,1997-05-26,
2010-04-30,2010,2010-04-26,sh.600085,2010-04-30,600085,1997-06-25,
2010-04-30,2010,2010-04-26,sh.600087,2010-04-30,600087,1997-06-12,
2010-04-30,2010,2010-04-26,sh.600089,2010-04-30,600089,1997-06-18,
2010-04-30,2010,2010-04-26,sh.600096,2010-04-30,600096,1997-07-09,
2010-04-30,2010,2010-04-26,sh.600100,2010-04-30,600100,1997-06-27,
2010-04-30,2010,2010-04-26,sh.600102,2010-04-30,600102,1997-08-28,
2010-04-30,2010,2010-04-26,sh.600104,2010-04-30,600104,1997-11-25,
2010-04-30,2010,2010-04-26,sh.600108,2010-04-30,600108,1997-08-18,
2010-04-30,2010,2010-04-26,sh.600109,2010-04-30,600109,1997-08-07,
2010-04-30,2010,2010-04-26,sh.600111,2010-04-30,600111,1997-09-24,
2010-04-30,2010,2010-04-26,sh.600118,2010-04-30,600118,1997-09-08,
2010-04-30,2010,2010-04-26,sh.600123,2010-04-30,600123,1998-12-17,
2010-04-30,2010,2010-04-26,sh.600125,2010-04-30,600125,1998-05-11,
2010-04-30,2010,2010-04-26,sh.600132,2010-04-30,600132,1997-10-30,
2010-04-30,2010,2010-04-26,sh.600143,2010-04-30,600143,2004-06-23,剔除
2010-04-30,2010,2010-04-26,sh.600150,2010-04-30,600150,1998-05-20,
2010-04-30,2010,2010-04-26,sh.600151,2010-04-30,600151,1998-06-05,
2010-04-30,2010,2010-04-26,sh.600153,2010-04-30,600153,1998-06-16,
2010-04-30,2010,2010-04-26,sh.600158,2010-04-30,600158,1998-03-27,
2010-04-30,2010,2010-04-26,sh.600161,2010-04-30,600161,1998-06-16,
2010-04-30,2010,2010-04-26,sh.600166,2010-04-30,600166,1998-06-02,
2010-04-30,2010,2010-04-26,sh.600169,2010-04-30,600169,1998-09-04,
2010-04-30,2010,2010-04-26,sh.600170,2010-04-30,600170,1998-06-23,
2010-04-30,2010,2010-04-26,sh.600176,2010-04-30,600176,1999-04-22,
2010-04-30,2010,2010-04-26,sh.600177,2010-04-30,600177,1998-11-19,
2010-04-30,2010,2010-04-26,sh.600183,2010-04-30,600183,1998-10-28,
2010-04-30,2010,2010-04-26,sh.600188,2010-04-30,600188,1998-07-01,
2010-04-30,2010,2010-04-26,sh.600196,2010-04-30,600196,1998-08-07,
2010-04-30,2010,2010-04-26,sh.600208,2010-04-30,600208,1999-06-23,
2010-04-30,2010,2010-04-26,sh.600210,2010-04-30,600210,1999-08-24,
2010-04-30,2010,2010-04-26,sh.600216,2010-04-30,600216,1999-10-21,
2010-04-30,2010,2010-04-26,sh.600219,2010-04-30,600219,1999-12-23,
2010-04-30,2010,2010-04-26,sh.600220,2010-04-30,600220,1999-09-27,
2010-04-30,2010,2010-04-26,sh.600221,2010-04-30,600221,1999-11-25,
2010-04-30,2010,2010-04-26,sh.600236,2010-04-30,600236,2000-03-23,
2010-04-30,2010,2010-04-26,sh.600239,2010-04-30,600239,1999-12-02,
2010-04-30,2010,2010-04-26,sh.600246,2010-04-30,600246,2000-09-22,剔除
2010-04-30,2010,2010-04-26,sh.600251,2010-04-30,600251,2003-06-09,剔除
2010-04-30,2010,2010-04-26,sh.600256,2010-04-30,600256,2000-05-26,剔除
2010-04-30,2010,2010-04-26,sh.600266,2010-04-30,600266,1999-02-03,
2010-04-30,2010,2010-04-26,sh.600269,2010-04-30,600269,2000-05-18,剔除
2010-04-30,2010,2010-04-26,sh.600270,2010-04-30,600270,2000-12-28,剔除
2010-04-30,2010,2010-04-26,sh.600271,2010-04-30,600271,2003-07-11,剔除
2010-04-30,2010,2010-04-26,sh.600276,2010-04-30,600276,2000-10-18,剔除
2010-04-30,2010,2010-04-26,sh.600282,2010-04-30,600282,2000-09-19,剔除
2010-04-30,2010,2010-04-26,sh.600307,2010-04-30,600307,2000-12-20,剔除
2010-04-30,2010,2010-04-26,sh.600309,2010-04-30,600309,2001-01-05,剔除
2010-04-30,2010,2010-04-26,sh.600312,2010-04-30,600312,2001-02-21,剔除
2010-04-30,2010,2010-04-26,sh.600316,2010-04-30,600316,2000-12-15,剔除
2010-04-30,2010,2010-04-26,sh.600320,2010-04-30,600320,2000-12-21,剔除
2010-04-30,2010,2010-04-26,sh.600325,2010-04-30,600325,2004-02-25,剔除
2010-04-30,2010,2010-04-26,sh.600331,2010-04-30,600331,2001-12-20,剔除
2010-04-30,2010,2010-04-26,sh.600348,2010-04-30,600348,2003-08-21,剔除
2010-04-30,2010,2010-04-26,sh.600350,2010-04-30,600350,2002-03-18,剔除
2010-04-30,2010,2010-04-26,sh.600352,2010-04-30,600352,2003-08-01,剔除
2010-04-30,2010,2010-04-26,sh.600362,2010-04-30,600362,2002-01-11,剔除
2010-04-30,2010,2010-04-26,sh.600369,2010-04-30,600369,2001-01-09,剔除
2010-04-30,2010,2010-04-26,sh.600376,2010-04-30,600376,2001-03-12,剔除
2010-04-30,2010,2010-04-26,sh.600380,2010-04-30,600380,2001-06-08,剔除
2010-04-30,2010,2010-04-26,sh.600383,2010-04-30,600383,2001-04-12,剔除
2010-04-30,2010,2010-04-26,sh.600395,2010-04-30,600395,2001-05-31,剔除
2010-04-30,2010,2010-04-26,sh.600415,2010-04-30,600415,2002-05-09,剔除
2010-04-30,2010,2010-04-26,sh.600418,2010-04-30,600418,2001-08-24,剔除
2010-04-30,2010,2010-04-26,sh.600426,2010-04-30,600426,2002-06-20,剔除
2010-04-30,2010,2010-04-26,sh.600428,2010-04-30,600428,2002-04-18,剔除
2010-04-30,2010,2010-04-26,sh.600432,2010-04-30,600432,2003-09-05,剔除
2010-04-30,2010,2010-04-26,sh.600456,2010-04-30,600456,2002-04-12,剔除
2010-04-30,2010,2010-04-26,sh.600489,2010-04-30,600489,2003-08-14,剔除
2010-04-30,2010,2010-04-26,sh.600497,2010-04-30,600497,2004-04-20,剔除
2010-04-30,2010,2010-04-26,sh.600500,2010-04-30,600500,2000-03-01,
2010-04-30,2010,2010-04-26,sh.600508,2010-04-30,600508,2001-08-29,剔除
2010-04-30,2010,2010-04-26,sh.600516,2010-04-30,600516,2002-08-30,剔除
2010-04-30,2010,2010-04-26,sh.600517,2010-04-30,600517,2003-10-10,剔除
2010-04-30,2010,2010-04-26,sh.600518,2010-04-30,600518,2001-03-19,剔除
2010-04-30,2010,2010-04-26,sh.600519,2010-04-30,600519,2001-08-27,剔除
2010-04-30,2010,2010-04-26,sh.600528,2010-04-30,600528,2001-05-28,剔除
2010-04-30,2010,2010-04-26,sh.600547,2010-04-30,600547,2003-08-28,剔除
2010-04-30,2010,2010-04-26,sh.600549,2010-04-30,600549,2002-11-07,剔除
2010-04-30,2010,2010-04-26,sh.600550,2010-04-30,600550,2001-02-28,剔除
2010-04-30,2010,2010-04-26,sh.600569,2010-04-30,600569,2001-08-20,剔除
2010-04-30,2010,2010-04-26,sh.600582,2010-04-30,600582,2002-05-15,剔除
2010-04-30,2010,2010-04-26,sh.600583,2010-04-30,600583,2002-02-05,剔除
2010-04-30,2010,2010-04-26,sh.600585,2010-04-30,600585,2002-02-07,剔除
2010-04-30,2010,2010-04-26,sh.600588,2010-04-30,600588,2001-05-18,剔除
2010-04-30,2010,2010-04-26,sh.600595,2010-04-30,600595,2002-06-26,剔除
2010-04-30,2010,2010-04-26,sh.600596,2010-04-30,600596,2001-09-06,剔除
2010-04-30,2010,2010-04-26,sh.600597,2010-04-30,600597,2002-08-28,剔除
2010-04-30,2010,2010-04-26,sh.600598,2010-04-30,600598,2002-03-29,剔除
2010-04-30,2010,2010-04-26,sh.600600,2010-04-30,600600,1993-08-27,
2010-04-30,2010,2010-04-26,sh.600601,2010-04-30,600601,1990-12-19,
2010-04-30,2010,2010-04-26,sh.600611,2010-04-30,600611,1992-08-07,
2010-04-30,2010,2010-04-26,sh.600631,2010-04-30,600631,1993-02-19,
2010-04-30,2010,2010-04-26,sh.600635,2010-04-30,600635,1993-03-04,
2010-04-30,2010,2010-04-26,sh.600638,2010-04-30,600638,1993-03-26,
2010-04-30,2010,2010-04-26,sh.600639,2010-04-30,600639,1993-03-26,
2010-04-30,2010,2010-04-26,sh.600642,2010-04-30,600642,1993-04-16,
2010-04-30,2010,2010-04-26,sh.600643,2010-04-30,600643,1993-04-26,
2010-04-30,2010,2010-04-26,sh.600648,2010-04-30,600648,1993-05-04,
2010-04-30,2010,2010-04-26,sh.600649,2010-04-30,600649,1993-05-18,
2010-04-30,2010,2010-04-26,sh.600655,2010-04-30,600655,1992-09-02,
2010-04-30,2010,2010-04-26,sh.600657,2010-04-30,600657,1993-05-24,
2010-04-30,2010,2010-04-26,sh.600660,2010-04-30,600660,1993-06-10,
2010-04-30,2010,2010-04-26,sh.600663,2010-04-30,600663,1993-06-28,
2010-04-30,2010,2010-04-26,sh.600664,2010-04-30,600664,1993-06-29,
2010-04-30,2010,2010-04-26,sh.600674,2010-04-30,600674,1993-09-24,
2010-04-30,2010,2010-04-26,sh.600675,2010-04-30,600675,1993-09-24,
2010-04-30,2010,2010-04-26,sh.600685,2010-04-30,600685,1993-10-28,
2010-04-30,2010,2010-04-26,sh.600688,2010-04-30,600688,1993-11-08,
2010-04-30,2010,2010-04-26,sh.600690,2010-04-30,600690,1993-11-19,
2010-04-30,2010,2010-04-26,sh.600694,2010-04-30,600694,1993-11-22,
2010-04-30,2010,2010-04-26,sh.600717,2010-04-30,600717,1996-06-14,
2010-04-30,2010,2010-04-26,sh.600718,2010-04-30,600718,1996-06-18,
2010-04-30,2010,2010-04-26,sh.600737,2010-04-30,600737,1996-07-31,
2010-04-30,2010,2010-04-26,sh.600739,2010-04-30,600739,1996-08-19,
2010-04-30,2010,2010-04-26,sh.600741,2010-04-30,600741,1996-08-26,
2010-04-30,2010,2010-04-26,sh.600748,2010-04-30,600748,1996-09-25,
2010-04-30,2010,2010-04-26,sh.600779,2010-04-30,600779,1996-12-06,
2010-04-30,2010,2010-04-26,sh.600782,2010-04-30,600782,1996-12-25,
2010-04-30,2010,2010-04-26,sh.600795,2010-04-30,600795,1997-03-18,
2010-04-30,2010,2010-04-26,sh.600804,2010-04-30,600804,1994-01-03,
2010-04-30,2010,2010-04-26,sh.600808,2010-04-30,600808,1994-01-06,
2010-04-30,2010,2010-04-26,sh.600809,2010-04-30,600809,1994-01-06,
2010-04-30,2010,2010-04-26,sh.600811,2010-04-30,600811,1994-01-06,
2010-04-30,2010,2010-04-26,sh.600812,2010-04-30,600812,1994-01-14,
2010-04-30,2010,2010-04-26,sh.600816,2010-04-30,600816,1994-01-28,
2010-04-30,2010,2010-04-26,sh.600820,2010-04-30,600820,1994-01-28,
2010-04-30,2010,2010-04-26,sh.600832,2010-04-30,600832,1994-02-24,
2010-04-30,2010,2010-04-26,sh.600835,2010-04-30,600835,1994-02-24,
2010-04-30,2010,2010-04-26,sh.600837,2010-04-30,600837,1994-02-24,
2010-04-30,2010,2010-04-26,sh.600839,2010-04-30,600839,1994-03-11,
2010-04-30,2010,2010-04-26,sh.600859,2010-04-30,600859,1994-05-06,
2010-04-30,2010,2010-04-26,sh.600874,2010-04-30,600874,1995-06-30,
2010-04-30,2010,2010-04-26,sh.600875,2010-04-30,600875,1995-10-10,
2010-04-30,2010,2010-04-26,sh.600879,2010-04-30,600879,1995-11-15,
2010-04-30,2010,2010-04-26,sh.600881,2010-04-30,600881,1995-11-15,
2010-04-30,2010,2010-04-26,sh.600886,2010-04-30,600886,1996-01-18,
2010-04-30,2010,2010-04-26,sh.600895,2010-04-30,600895,1996-04-22,
2010-04-30,2010,2010-04-26,sh.600900,2010-04-30,600900,2003-11-18,剔除
2010-04-30,2010,2010-04-26,sh.600970,2010-04-30,600970,2005-04-12,剔除
2010-04-30,2010,2010-04-26,sh.600997,2010-04-30,600997,2004-06-02,剔除
2010-04-30,2010,2010-04-26,sh.601001,2010-04-30,601001,2006-06-23,剔除
2010-04-30,2010,2010-04-26,sh.601006,2010-04-30,601006,2006-08-01,剔除
2010-04-30,2010,2010-04-26,sh.601009,2010-04-30,601009,2007-07-19,剔除
2010-04-30,2010,2010-04-26,sh.601088,2010-04-30,601088,2007-10-09,剔除
2010-04-30,2010,2010-04-26,sh.601099,2010-04-30,601099,2007-12-28,剔除
2010-04-30,2010,2010-04-26,sh.601107,2010-04-30,601107,2009-07-27,剔除
2010-04-30,2010,2010-04-26,sh.601111,2010-04-30,601111,2006-08-18,剔除
2010-04-30,2010,2010-04-26,sh.601166,2010-04-30,601166,2007-02-05,剔除
2010-04-30,2010,2010-04-26,sh.601168,2010-04-30,601168,2007-07-12,剔除
2010-04-30,2010,2010-04-26,sh.601169,2010-04-30,601169,2007-09-19,剔除
2010-04-30,2010,2010-04-26,sh.601186,2010-04-30,601186,2008-03-10,剔除
2010-04-30,2010,2010-04-26,sh.601318,2010-04-30,601318,2007-03-01,剔除
2010-04-30,2010,2010-04-26,sh.601328,2010-04-30,601328,2007-05-15,剔除
2010-04-30,2010,2010-04-26,sh.601333,2010-04-30,601333,2006-12-22,剔除
2010-04-30,2010,2010-04-26,sh.601390,2010-04-30,601390,2007-12-03,剔除
2010-04-30,2010,2010-04-26,sh.601398,2010-04-30,601398,2006-10-27,剔除
2010-04-30,2010,2010-04-26,sh.601588,2010-04-30,601588,2006-10-16,剔除
2010-04-30,2010,2010-04-26,sh.601600,2010-04-30,601600,2007-04-30,剔除
2010-04-30,2010,2010-04-26,sh.601601,2010-04-30,601601,2007-12-25,剔除
2010-04-30,2010,2010-04-26,sh.601618,2010-04-30,601618,2009-09-21,剔除
2010-04-30,2010,2010-04-26,sh.601628,2010-04-30,601628,2007-01-09,剔除
2010-04-30,2010,2010-04-26,sh.601666,2010-04-30,601666,2006-11-23,剔除
2010-04-30,2010,2010-04-26,sh.601668,2010-04-30,601668,2009-07-29,剔除
2010-04-30,2010,2010-04-26,sh.601699,2010-04-30,601699,2006-09-22,剔除
2010-04-30,2010,2010-04-26,sh.601727,2010-04-30,601727,2008-12-05,剔除
2010-04-30,2010,2010-04-26,sh.601766,2010-04-30,601766,2008-08-18,剔除
2010-04-30,2010,2010-04-26,sh.601808,2010-04-30,601808,2007-09-28,剔除
2010-04-30,2010,2010-04-26,sh.601857,2010-04-30,601857,2007-11-05,剔除
2010-04-30,2010,2010-04-26,sh.601866,2010-04-30,601866,2007-12-12,剔除
2010-04-30,2010,2010-04-26,sh.601872,2010-04-30,601872,2006-12-01,剔除
2010-04-30,2010,2010-04-26,sh.601898,2010-04-30,601898,2008-02-01,剔除
2010-04-30,2010,2010-04-26,sh.601899,2010-04-30,601899,2008-04-25,剔除
2010-04-30,2010,2010-04-26,sh.601918,2010-04-30,601918,2007-12-19,剔除
2010-04-30,2010,2010-04-26,sh.601919,2010-04-30,601919,2007-06-26,剔除
2010-04-30,2010,2010-04-26,sh.601939,2010-04-30,601939,2007-09-25,剔除
2010-04-30,2010,2010-04-26,sh.601958,2010-04-30,601958,2008-04-17,剔除
2010-04-30,2010,2010-04-26,sh.601988,2010-04-30,601988,2006-07-05,剔除
2010-04-30,2010,2010-04-26,sh.601991,2010-04-30,601991,2006-12-20,剔除
2010-04-30,2010,2010-04-26,sh.601998,2010-04-30,601998,2007-04-27,剔除
2010-04-30,2010,2010-04-26,sz.000001,2010-04-30,000001,1991-04-03,
2010-04-30,2010,2010-04-26,sz.000002,2010-04-30,000002,1991-01-29,
2010-04-30,2010,2010-04-26,sz.000009,2010-04-30,000009,1991-06-25,
2010-04-30,2010,2010-04-26,sz.000012,2010-04-30,000012,1992-02-28,
2010-04-30,2010,2010-04-26,sz.000021,2010-04-30,000021,1994-02-02,
2010-04-30,2010,2010-04-26,sz.000024,2010-04-30,000024,1993-06-07,
2010-04-30,2010,2010-04-26,sz.000027,2010-04-30,000027,1993-09-03,
2010-04-30,2010,2010-04-26,sz.000031,2010-04-30,000031,1993-10-08,
2010-04-30,2010,2010-04-26,sz.000039,2010-04-30,000039,1994-04-08,
2010-04-30,2010,2010-04-26,sz.000046,2010-04-30,000046,1994-09-12,
2010-04-30,2010,2010-04-26,sz.000059,2010-04-30,000059,1997-01-30,
2010-04-30,2010,2010-04-26,sz.000060,2010-04-30,000060,1997-01-23,
2010-04-30,2010,2010-04-26,sz.000061,2010-04-30,000061,1997-01-10,
2010-04-30,2010,2010-04-26,sz.000063,2010-04-30,000063,1997-11-18,
2010-04-30,2010,2010-04-26,sz.000069,2010-04-30,000069,1997-09-10,
2010-04-30,2010,2010-04-26,sz.000089,2010-04-30,000089,1998-04-20,
2010-04-30,2010,2010-04-26,sz.000100,2010-04-30,000100,2004-01-30,剔除
2010-04-30,2010,2010-04-26,sz.000157,2010-04-30,000157,2000-10-12,剔除
2010-04-30,2010,2010-04-26,sz.000301,2010-04-30,000301,2000-05-29,剔除
2010-04-30,2010,2010-04-26,sz.000338,2010-04-30,000338,2007-04-30,剔除
2010-04-30,2010,2010-04-26,sz.000401,2010-04-30,000401,1996-06-14,
2010-04-30,2010,2010-04-26,sz.000402,2010-04-30,000402,1996-06-26,
2010-04-30,2010,2010-04-26,sz.000422,2010-04-30,000422,1996-08-15,
2010-04-30,2010,2010-04-26,sz.000423,2010-04-30,000423,1996-07-29,
2010-04-30,2010,2010-04-26,sz.000425,2010-04-30,000425,1996-08-28,
2010-04-30,2010,2010-04-26,sz.000488,2010-04-30,000488,2000-11-20,剔除
2010-04-30,2010,2010-04-26,sz.000527,2010-04-30,000527,1993-11-12,
2010-04-30,2010,2010-04-26,sz.000528,2010-04-30,000528,1993-11-18,
2010-04-30,2010,2010-04-26,sz.000538,2010-04-30,000538,1993-12-15,
2010-04-30,2010,2010-04-26,sz.000559,2010-04-30,000559,1994-01-10,
2010-04-30,2010,2010-04-26,sz.000562,2010-04-30,000562,1994-02-02,
2010-04-30,2010,2010-04-26,sz.000568,2010-04-30,000568,1994-05-09,
2010-04-30,2010,2010-04-26,sz.000612,2010-04-30,000612,1996-09-26,
2010-04-30,2010,2010-04-26,sz.000623,2010-04-30,000623,1996-10-28,
2010-04-30,2010,2010-04-26,sz.000625,2010-04-30,000625,1997-06-10,
2010-04-30,2010,2010-04-26,sz.000630,2010-04-30,000630,1996-11-20,
2010-04-30,2010,2010-04-26,sz.000631,2010-04-30,000631,1996-11-22,
2010-04-30,2010,2010-04-26,sz.000651,2010-04-30,000651,1996-11-18,
2010-04-30,2010,2010-04-26,sz.000652,2010-04-30,000652,1996-11-28,
2010-04-30,2010,2010-04-26,sz.000667,2010-04-30,000667,1996-12-05,
2010-04-30,2010,2010-04-26,sz.000680,2010-04-30,000680,1997-01-22,
2010-04-30,2010,2010-04-26,sz.000685,2010-04-30,000685,1997-01-23,
2010-04-30,2010,2010-04-26,sz.000686,2010-04-30,000686,1997-02-27,
2010-04-30,2010,2010-04-26,sz.000690,2010-04-30,000690,1997-01-28,
2010-04-30,2010,2010-04-26,sz.000709,2010-04-30,000709,1997-04-16,
2010-04-30,2010,2010-04-26,sz.000717,2010-04-30,000717,1997-05-08,
2010-04-30,2010,2010-04-26,sz.000718,2010-04-30,000718,1997-04-08,
2010-04-30,2010,2010-04-26,sz.000728,2010-04-30,000728,1997-06-16,
2010-04-30,2010,2010-04-26,sz.000729,2010-04-30,000729,1997-07-16,
2010-04-30,2010,2010-04-26,sz.000758,2010-04-30,000758,1997-04-16,
2010-04-30,2010,2010-04-26,sz.000768,2010-04-30,000768,1997-06-26,
2010-04-30,2010,2010-04-26,sz.000778,2010-04-30,000778,1997-06-06,
2010-04-30,2010,2010-04-26,sz.000780,2010-04-30,000780,1997-06-06,
2010-04-30,2010,2010-04-26,sz.000783,2010-04-30,000783,1997-07-31,
2010-04-30,2010,2010-04-26,sz.000792,2010-04-30,000792,1997-09-04,
2010-04-30,2010,2010-04-26,sz.000793,2010-04-30,000793,1997-07-29,
2010-04-30,2010,2010-04-26,sz.000800,2010-04-30,000800,1997-06-18,
2010-04-30,2010,2010-04-26,sz.000807,2010-04-30,000807,1998-04-08,
2010-04-30,2010,2010-04-26,sz.000822,2010-04-30,000822,1998-07-03,
2010-04-30,2010,2010-04-26,sz.000825,2010-04-30,000825,1998-10-21,
2010-04-30,2010,2010-04-26,sz.000839,2010-04-30,000839,1997-10-31,
2010-04-30,2010,2010-04-26,sz.000858,2010-04-30,000858,1998-04-27,
2010-04-30,2010,2010-04-26,sz.000876,2010-04-30,000876,1998-03-11,
2010-04-30,2010,2010-04-26,sz.000878,2010-04-30,000878,1998-06-02,
2010-04-30,2010,2010-04-26,sz.000895,2010-04-30,000895,1998-12-10,
2010-04-30,2010,2010-04-26,sz.000897,2010-04-30,000897,1999-04-22,
2010-04-30,2010,2010-04-26,sz.000898,2010-04-30,000898,1997-12-25,
2010-04-30,2010,2010-04-26,sz.000900,2010-04-30,000900,1999-01-28,
2010-04-30,2010,2010-04-26,sz.000917,2010-04-30,000917,1999-03-25,
2010-04-30,2010,2010-04-26,sz.000927,2010-04-30,000927,1999-07-27,
2010-04-30,2010,2010-04-26,sz.000932,2010-04-30,000932,1999-08-03,
2010-04-30,2010,2010-04-26,sz.000933,2010-04-30,000933,1999-08-31,
2010-04-30,2010,2010-04-26,sz.000937,2010-04-30,000937,1999-09-09,
2010-04-30,2010,2010-04-26,sz.000951,2010-04-30,000951,1999-11-25,
2010-04-30,2010,2010-04-26,sz.000959,2010-04-30,000959,1999-12-16,
2010-04-30,2010,2010-04-26,sz.000960,2010-04-30,000960,2000-02-21,
2010-04-30,2010,2010-04-26,sz.000968,2010-04-30,000968,2000-06-22,剔除
2010-04-30,2010,2010-04-26,sz.000969,2010-04-30,000969,2000-05-29,剔除
2010-04-30,2010,2010-04-26,sz.000983,2010-04-30,000983,2000-07-26,剔除
2010-04-30,2010,2010-04-26,sz.000999,2010-04-30,000999,2000-03-09,
2010-04-30,2010,2010-04-26,sz.002001,2010-04-30,002001,2004-06-25,剔除
2010-04-30,2010,2010-04-26,sz.002007,2010-04-30,002007,2004-06-25,剔除
2010-04-30,2010,2010-04-26,sz.002024,2010-04-30,002024,2004-07-21,剔除
2010-04-30,2010,2010-04-26,sz.002028,2010-04-30,002028,2004-08-05,剔除
2010-04-30,2010,2010-04-26,sz.002122,2010-04-30,002122,2007-03-28,剔除
2010-04-30,2010,2010-04-26,sz.002128,2010-04-30,002128,2007-04-18,剔除
2010-04-30,2010,2010-04-26,sz.002142,2010-04-30,002142,2007-07-19,剔除
2010-04-30,2010,2010-04-26,sz.002155,2010-04-30,002155,2007-08-16,剔除
2010-04-30,2010,2010-04-26,sz.002202,2010-04-30,002202,2007-12-26,剔除
2010-04-30,2010,2010-04-26,sz.002242,2010-04-30,002242,2008-05-28,剔除
2010-04-30,2010,2010-04-26,sz.002244,2010-04-30,002244,2008-05-29,剔除
2010-04-30,2010,2010-04-26,sz.002275,2010-04-30,002275,2009-07-10,剔除
2011-04-30,2011,2011-04-25,sh.600000,2011-04-30,600000,1999-11-10,
2011-04-30,2011,2011-04-25,sh.600004,2011-04-30,600004,2003-04-28,剔除
2011-04-30,2011,2011-04-25,sh.600005,2011-04-30,600005,1999-08-03,
2011-04-30,2011,2011-04-25,sh.600006,2011-04-30,600006,1999-07-27,
2011-04-30,2011,2011-04-25,sh.600008,2011-04-30,600008,2000-04-27,
2011-04-30,2011,2011-04-25,sh.600009,2011-04-30,600009,1998-02-18,
2011-04-30,2011,2011-04-25,sh.600010,2011-04-30,600010,2001-03-09,
2011-04-30,2011,2011-04-25,sh.600015,2011-04-30,600015,2003-09-12,剔除
2011-04-30,2011,2011-04-25,sh.600016,2011-04-30,600016,2000-12-19,
2011-04-30,2011,2011-04-25,sh.600017,2011-04-30,600017,2006-10-17,剔除
2011-04-30,2011,2011-04-25,sh.600018,2011-04-30,600018,2006-10-26,剔除
2011-04-30,2011,2011-04-25,sh.600019,2011-04-30,600019,2000-12-12,
2011-04-30,2011,2011-04-25,sh.600026,2011-04-30,600026,2002-05-23,剔除
2011-04-30,2011,2011-04-25,sh.600028,2011-04-30,600028,2001-08-08,剔除
2011-04-30,2011,2011-04-25,sh.600029,2011-04-30,600029,2003-07-25,剔除
2011-04-30,2011,2011-04-25,sh.600030,2011-04-30,600030,2003-01-06,剔除
2011-04-30,2011,2011-04-25,sh.600031,2011-04-30,600031,2003-07-03,剔除
2011-04-30,2011,2011-04-25,sh.600033,2011-04-30,600033,2001-02-09,
2011-04-30,2011,2011-04-25,sh.600036,2011-04-30,600036,2002-04-09,剔除
2011-04-30,2011,2011-04-25,sh.600037,2011-04-30,600037,2001-02-08,
2011-04-30,2011,2011-04-25,sh.600048,2011-04-30,600048,2006-07-31,剔除
2011-04-30,2011,2011-04-25,sh.600050,2011-04-30,600050,2002-10-09,剔除
2011-04-30,2011,2011-04-25,sh.600058,2011-04-30,600058,1997-05-28,
2011-04-30,2011,2011-04-25,sh.600062,2011-04-30,600062,1997-05-22,
2011-04-30,2011,2011-04-25,sh.600066,2011-04-30,600066,1997-05-08,
2011-04-30,2011,2011-04-25,sh.600068,2011-04-30,600068,1997-05-26,
2011-04-30,2011,2011-04-25,sh.600085,2011-04-30,600085,1997-06-25,
2011-04-30,2011,2011-04-25,sh.600087,2011-04-30,600087,1997-06-12,
2011-04-30,2011,2011-04-25,sh.600089,2011-04-30,600089,1997-06-18,
2011-04-30,2011,2011-04-25,sh.600096,2011-04-30,600096,1997-07-09,
2011-04-30,2011,2011-04-25,sh.600100,2011-04-30,600100,1997-06-27,
2011-04-30,2011,2011-04-25,sh.600104,2011-04-30,600104,1997-11-25,
